Date,Product,Region,Sales_Rep,Quantity,Unit_Price,Total_Sales
2024-04-19,Keyboard,Central,Bob,6,134.92,809.52
2024-04-19,Keyboard,East,Alice,17,57.92,984.64
2024-04-19,Laptop,North,Diana,8,690.3,5522.4
2024-04-20,Tablet,South,Bob,17,1847.66,31410.22
2024-04-20,Phone,Central,Frank,18,914.35,16458.3
2024-04-20,Speaker,West,Charlie,6,547.64,3285.84
2024-04-20,Monitor,Central,Bob,11,1857.78,20435.579999999998
2024-04-20,Tablet,East,Bob,12,620.13,7441.5599999999995
2024-04-20,Headphones,Central,Frank,4,1981.99,7927.96
2024-04-20,Tablet,North,Frank,10,1033.09,10330.9
2024-04-20,Tablet,West,Grace,6,604.91,3629.46
2024-04-20,Speaker,Central,Eve,11,944.66,10391.26
2024-04-20,Headphones,East,Eve,17,1811.25,30791.25
2024-04-20,Speaker,East,Grace,18,1909.44,34369.92
2024-04-21,Monitor,West,Charlie,19,1007.75,19147.25
2024-04-21,Keyboard,South,Diana,19,92.49,1757.31
2024-04-21,Mouse,North,Diana,18,1697.39,30553.02
2024-04-21,Phone,South,Alice,1,1363.64,1363.64
2024-04-21,Speaker,South,Diana,19,1243.4,23624.600000000002
2024-04-21,Speaker,Central,Charlie,8,1406.46,11251.68
2024-04-21,Laptop,Central,Frank,14,749.72,10496.08
2024-04-21,Tablet,East,Bob,19,1943.15,36919.85
2024-04-21,Laptop,North,Eve,18,75.59,1360.6200000000001
2024-04-21,Mouse,Central,Frank,2,533.4,1066.8
2024-04-21,Speaker,Central,Grace,5,1241.36,6206.799999999999
2024-04-22,Mouse,South,Grace,19,734.72,13959.68
2024-04-22,Monitor,East,Grace,17,418.41,7112.97
2024-04-22,Laptop,North,Grace,5,1807.36,9036.8
2024-04-22,Laptop,South,Henry,1,1353.62,1353.62
2024-04-23,Phone,West,Diana,7,1824.94,12774.58
2024-04-23,Laptop,North,Henry,7,720.77,5045.389999999999
2024-04-24,Phone,North,Eve,13,1853.92,24100.96
2024-04-24,Mouse,East,Grace,5,1782.68,8913.4
2024-04-24,Tablet,South,Alice,12,1906.17,22874.04
2024-04-24,Keyboard,South,Bob,13,1593.01,20709.13
2024-04-24,Mouse,North,Charlie,10,807.35,8073.5
2024-04-24,Headphones,East,Alice,10,1380.24,13802.4
2024-04-24,Mouse,North,Alice,14,335.62,4698.68
2024-04-25,Tablet,Central,Henry,18,1604.1,28873.8
2024-04-25,Mouse,North,Diana,8,239.59,1916.72
2024-04-25,Phone,West,Alice,9,1412.96,12716.64
2024-04-25,Monitor,Central,Grace,3,433.01,1299.03
2024-04-25,Laptop,South,Henry,10,92.61,926.1
2024-04-25,Speaker,South,Bob,6,293.46,1760.7599999999998
2024-04-26,Headphones,East,Alice,19,1990.31,37815.89
2024-04-26,Keyboard,Central,Frank,4,339.66,1358.64
2024-04-26,Speaker,Central,Frank,8,806.25,6450.0
2024-04-26,Keyboard,North,Henry,1,202.68,202.68
2024-04-26,Speaker,East,Bob,18,320.17,5763.06
2024-04-26,Phone,East,Diana,19,453.65,8619.35
2024-04-27,Headphones,Central,Grace,19,1101.78,20933.82
2024-04-27,Tablet,East,Bob,9,443.7,3993.2999999999997
2024-04-27,Laptop,North,Alice,8,1896.82,15174.56
2024-04-27,Mouse,North,Frank,12,707.12,8485.44
2024-04-27,Tablet,East,Eve,7,1699.62,11897.34
2024-04-27,Tablet,North,Diana,5,1782.25,8911.25
2024-04-27,Phone,East,Grace,14,1012.48,14174.720000000001
2024-04-27,Headphones,Central,Charlie,14,1840.19,25762.66
2024-04-27,Monitor,Central,Charlie,9,187.78,1690.02
2024-04-28,Monitor,South,Eve,19,497.81,9458.39
2024-04-28,Laptop,Central,Bob,16,680.92,10894.72
2024-04-28,Monitor,North,Henry,8,1629.27,13034.16
2024-04-28,Mouse,East,Bob,14,1546.83,21655.62
2024-04-29,Monitor,Central,Frank,17,264.07,4489.19
2024-04-29,Phone,Central,Bob,13,1068.06,13884.779999999999
2024-04-29,Tablet,West,Eve,5,204.34,1021.7
2024-04-29,Laptop,West,Frank,10,520.39,5203.9
2024-04-29,Keyboard,North,Eve,16,1964.03,31424.48
2024-04-29,Mouse,South,Charlie,10,1721.38,17213.800000000003
2024-04-29,Mouse,South,Eve,17,1980.37,33666.29
2024-04-29,Keyboard,West,Alice,19,1484.34,28202.46
2024-04-29,Monitor,West,Alice,8,517.57,4140.56
2024-04-29,Mouse,Central,Diana,18,219.78,3956.04
2024-04-29,Phone,North,Frank,10,423.61,4236.1
2024-04-29,Keyboard,North,Diana,10,1499.82,14998.199999999999
2024-04-29,Laptop,East,Grace,4,615.03,2460.12
2024-04-30,Tablet,Central,Bob,6,904.07,5424.42
2024-04-30,Headphones,North,Bob,6,992.76,5956.5599999999995
2024-04-30,Monitor,West,Grace,1,1850.32,1850.32
2024-05-01,Phone,South,Frank,15,420.97,6314.55
2024-05-02,Keyboard,West,Eve,17,1626.02,27642.34
2024-05-02,Keyboard,Central,Grace,8,494.75,3958.0
2024-05-02,Speaker,West,Eve,19,1095.25,20809.75
2024-05-02,Mouse,East,Frank,15,333.69,5005.35
2024-05-02,Monitor,West,Grace,2,1092.74,2185.48
2024-05-02,Keyboard,North,Diana,7,642.89,4500.23
2024-05-02,Phone,South,Henry,6,1244.69,7468.14
2024-05-03,Phone,West,Diana,14,1271.41,17799.74
2024-05-03,Mouse,South,Grace,15,1859.94,27899.100000000002
2024-05-03,Tablet,West,Charlie,7,411.17,2878.19
2024-05-03,Speaker,South,Eve,4,138.77,555.08
2024-05-03,Tablet,West,Charlie,14,369.44,5172.16
2024-05-03,Keyboard,Central,Diana,16,1904.14,30466.24
2024-05-03,Headphones,North,Bob,9,163.87,1474.83
2024-05-03,Keyboard,West,Eve,15,456.97,6854.55
2024-05-03,Speaker,South,Frank,15,351.98,5279.700000000001
2024-05-04,Keyboard,South,Eve,10,1750.23,17502.3
2024-05-04,Mouse,East,Frank,2,1164.83,2329.66
2024-05-04,Mouse,West,Alice,11,1946.61,21412.71
2024-05-04,Mouse,East,Grace,4,1241.85,4967.4
2024-05-04,Monitor,North,Diana,16,1712.61,27401.76
2024-05-04,Mouse,South,Henry,11,62.58,688.38
2024-05-04,Monitor,East,Eve,8,1050.92,8407.36
2024-05-04,Mouse,West,Frank,2,1940.01,3880.02
2024-05-04,Speaker,North,Bob,15,1456.47,21847.05
2024-05-05,Tablet,West,Diana,19,1144.71,21749.49
2024-05-05,Mouse,North,Bob,18,766.99,13805.82
2024-05-05,Headphones,West,Frank,2,1696.88,3393.76
2024-05-05,Keyboard,West,Henry,11,1270.79,13978.689999999999
2024-05-05,Monitor,Central,Bob,14,1612.56,22575.84
2024-05-06,Phone,East,Diana,6,1394.21,8365.26
2024-05-06,Tablet,West,Eve,19,451.6,8580.4
2024-05-06,Phone,South,Henry,4,1259.67,5038.68
2024-05-06,Phone,West,Diana,8,1255.16,10041.28
2024-05-06,Phone,West,Eve,12,1386.41,16636.920000000002
2024-05-06,Phone,South,Diana,1,1710.52,1710.52
2024-05-06,Mouse,North,Diana,9,482.14,4339.26
2024-05-07,Speaker,South,Diana,2,88.08,176.16
2024-05-07,Laptop,East,Charlie,9,1467.17,13204.53
2024-05-07,Keyboard,South,Frank,8,1165.16,9321.28
2024-05-07,Mouse,East,Frank,5,1464.51,7322.55
2024-05-07,Mouse,East,Grace,7,962.8,6739.599999999999
2024-05-07,Phone,North,Grace,3,1379.04,4137.12
2024-05-07,Monitor,South,Charlie,12,587.71,7052.52
2024-05-08,Keyboard,West,Frank,8,477.23,3817.84
2024-05-08,Tablet,Central,Eve,1,1966.09,1966.09
2024-05-08,Laptop,East,Diana,5,873.51,4367.55
2024-05-08,Laptop,Central,Charlie,7,121.62,851.34
2024-05-08,Tablet,South,Alice,12,193.62,2323.44
2024-05-08,Mouse,Central,Bob,16,1604.34,25669.44
2024-05-08,Mouse,South,Grace,15,1503.05,22545.75
2024-05-08,Mouse,South,Diana,15,1480.21,22203.15
2024-05-08,Mouse,North,Eve,3,1837.01,5511.03
2024-05-08,Tablet,West,Diana,13,1361.25,17696.25
2024-05-08,Tablet,East,Alice,15,905.54,13583.099999999999
2024-05-09,Headphones,North,Eve,5,231.76,1158.8
2024-05-09,Headphones,North,Diana,14,1605.74,22480.36
2024-05-09,Monitor,West,Diana,14,171.75,2404.5
2024-05-09,Speaker,North,Eve,9,695.16,6256.44
2024-05-09,Phone,North,Grace,3,935.48,2806.44
2024-05-09,Monitor,Central,Diana,11,639.23,7031.530000000001
2024-05-10,Tablet,Central,Bob,9,1786.31,16076.789999999999
2024-05-10,Headphones,Central,Henry,7,1756.36,12294.519999999999
2024-05-10,Tablet,Central,Diana,2,1685.76,3371.52
2024-05-11,Laptop,Central,Grace,16,697.36,11157.76
2024-05-11,Keyboard,West,Alice,18,1510.11,27181.98
2024-05-11,Tablet,Central,Eve,7,58.18,407.26
2024-05-11,Mouse,South,Grace,10,1001.76,10017.6
2024-05-11,Headphones,South,Grace,16,295.59,4729.44
2024-05-11,Monitor,West,Henry,1,1196.49,1196.49
2024-05-11,Tablet,South,Charlie,14,137.97,1931.58
2024-05-11,Tablet,North,Frank,19,917.42,17430.98
2024-05-11,Speaker,West,Charlie,15,160.2,2403.0
2024-05-11,Mouse,West,Diana,10,493.24,4932.4
2024-05-12,Keyboard,South,Grace,13,1319.13,17148.690000000002
2024-05-12,Mouse,South,Alice,5,1191.11,5955.549999999999
2024-05-12,Headphones,South,Alice,2,140.71,281.42
2024-05-13,Monitor,West,Alice,4,1927.98,7711.92
2024-05-13,Monitor,Central,Grace,5,1197.47,5987.35
2024-05-13,Tablet,South,Grace,4,1285.89,5143.56
2024-05-13,Mouse,West,Henry,12,410.15,4921.799999999999
2024-05-13,Monitor,East,Diana,4,293.56,1174.24
2024-05-13,Tablet,West,Diana,19,561.51,10668.69
2024-05-13,Keyboard,Central,Bob,1,1521.13,1521.13
2024-05-13,Phone,West,Eve,7,1678.73,11751.11
2024-05-13,Monitor,East,Grace,14,839.74,11756.36
2024-05-13,Headphones,North,Alice,7,302.63,2118.41
2024-05-14,Tablet,West,Henry,15,1518.72,22780.8
2024-05-14,Keyboard,West,Alice,7,58.52,409.64000000000004
2024-05-14,Laptop,East,Diana,2,1522.71,3045.42
2024-05-14,Phone,North,Grace,8,929.82,7438.56
2024-05-14,Tablet,Central,Diana,10,826.8,8268.0
2024-05-14,Tablet,East,Bob,14,1897.13,26559.82
2024-05-14,Tablet,Central,Bob,19,1859.88,35337.72
2024-05-14,Headphones,North,Charlie,18,733.12,13196.16
2024-05-14,Monitor,South,Diana,5,1727.68,8638.4
2024-05-14,Tablet,North,Bob,1,374.8,374.8
2024-05-14,Keyboard,South,Bob,16,1453.47,23255.52
2024-05-15,Speaker,Central,Diana,18,1567.07,28207.26
2024-05-15,Mouse,West,Bob,16,1628.82,26061.12
2024-05-15,Phone,Central,Frank,8,1799.08,14392.64
2024-05-15,Mouse,North,Grace,9,969.5,8725.5
2024-05-15,Phone,Central,Frank,7,1349.06,9443.42
2024-05-15,Monitor,South,Charlie,13,1071.52,13929.76
2024-05-15,Tablet,East,Bob,1,441.14,441.14
2024-05-16,Tablet,North,Henry,5,1572.61,7863.049999999999
2024-05-16,Phone,East,Eve,3,732.89,2198.67
2024-05-16,Laptop,West,Eve,8,594.61,4756.88
2024-05-16,Headphones,Central,Henry,11,314.49,3459.3900000000003
2024-05-16,Laptop,Central,Alice,2,580.89,1161.78
2024-05-17,Headphones,East,Eve,10,770.48,7704.8
2024-05-17,Mouse,West,Alice,13,1104.5,14358.5
2024-05-17,Speaker,West,Diana,3,777.22,2331.66
2024-05-17,Tablet,West,Charlie,5,372.76,1863.8
2024-05-17,Phone,South,Grace,8,982.53,7860.24
2024-05-18,Tablet,West,Alice,6,598.56,3591.3599999999997
2024-05-18,Mouse,East,Grace,4,365.57,1462.28
2024-05-18,Monitor,West,Frank,2,613.21,1226.42
2024-05-18,Tablet,West,Diana,2,1820.34,3640.68
2024-05-18,Keyboard,East,Frank,2,614.91,1229.82
2024-05-18,Phone,East,Diana,3,550.55,1651.6499999999999
2024-05-18,Keyboard,West,Charlie,16,1303.25,20852.0
2024-05-18,Headphones,South,Diana,13,1002.6,13033.800000000001
2024-05-18,Speaker,Central,Diana,1,1296.27,1296.27
2024-05-19,Tablet,East,Henry,13,1047.15,13612.95
2024-05-19,Monitor,North,Eve,18,889.95,16019.1
2024-05-19,Monitor,South,Henry,15,1383.16,20747.4
2024-05-19,Tablet,West,Grace,14,657.94,9211.16
2024-05-19,Keyboard,East,Alice,13,1240.0,16120.0
2024-05-19,Speaker,West,Bob,3,1756.19,5268.57
2024-05-19,Phone,East,Alice,9,1260.24,11342.16
2024-05-19,Headphones,West,Alice,6,420.68,2524.08
2024-05-19,Headphones,West,Alice,13,1446.46,18803.98
2024-05-19,Monitor,South,Diana,15,990.07,14851.050000000001
2024-05-20,Keyboard,West,Eve,17,1114.88,18952.960000000003
2024-05-20,Phone,South,Charlie,3,680.33,2040.9900000000002
2024-05-20,Mouse,South,Alice,16,402.26,6436.16
2024-05-20,Headphones,North,Grace,9,155.14,1396.2599999999998
2024-05-20,Mouse,South,Diana,6,979.07,5874.42
2024-05-20,Speaker,North,Grace,16,1802.68,28842.88
2024-05-20,Mouse,West,Grace,10,689.07,6890.700000000001
2024-05-21,Keyboard,South,Bob,19,1364.26,25920.94
2024-05-21,Speaker,West,Frank,5,1756.15,8780.75
2024-05-21,Laptop,East,Alice,14,1299.35,18190.899999999998
2024-05-21,Headphones,South,Bob,4,245.62,982.48
2024-05-21,Laptop,South,Henry,4,673.65,2694.6
2024-05-21,Laptop,South,Grace,10,1164.32,11643.199999999999
2024-05-22,Mouse,Central,Alice,8,1224.0,9792.0
2024-05-22,Monitor,Central,Charlie,13,1073.43,13954.59
2024-05-22,Headphones,South,Charlie,17,1440.68,24491.56
2024-05-22,Speaker,East,Frank,1,1815.01,1815.01
2024-05-22,Monitor,East,Eve,9,1814.59,16331.31
2024-05-22,Monitor,South,Alice,11,275.64,3032.04
2024-05-22,Keyboard,Central,Grace,10,1775.21,17752.1
2024-05-22,Laptop,North,Frank,10,935.45,9354.5
2024-05-23,Phone,South,Charlie,16,1884.03,30144.48
2024-05-23,Tablet,North,Henry,5,646.9,3234.5
2024-05-23,Phone,West,Frank,11,1614.57,17760.27
2024-05-23,Monitor,West,Grace,3,323.52,970.56
2024-05-23,Laptop,East,Charlie,1,1814.91,1814.91
2024-05-23,Mouse,Central,Henry,12,147.2,1766.3999999999999
2024-05-23,Mouse,East,Frank,6,776.82,4660.92
2024-05-23,Mouse,West,Henry,7,251.28,1758.96
2024-05-24,Keyboard,East,Alice,1,348.01,348.01
2024-05-24,Laptop,South,Grace,13,1445.36,18789.68
2024-05-24,Headphones,East,Henry,12,1500.37,18004.44
2024-05-24,Mouse,North,Diana,13,372.61,4843.93
2024-05-25,Mouse,East,Charlie,17,128.87,2190.79
2024-05-25,Keyboard,South,Charlie,3,415.58,1246.74
2024-05-25,Phone,South,Diana,14,389.69,5455.66
2024-05-25,Monitor,Central,Eve,9,1317.85,11860.65
2024-05-25,Monitor,West,Grace,12,1084.3,13011.599999999999
2024-05-25,Headphones,East,Diana,10,928.72,9287.2
2024-05-25,Phone,North,Eve,15,1915.19,28727.850000000002
2024-05-25,Monitor,South,Diana,19,1836.49,34893.31
2024-05-25,Phone,South,Eve,4,476.62,1906.48
2024-05-25,Monitor,North,Diana,5,173.29,866.4499999999999
2024-05-25,Tablet,South,Grace,16,1117.39,17878.24
2024-05-26,Mouse,North,Frank,17,1170.92,19905.64
2024-05-26,Tablet,North,Charlie,8,933.4,7467.2
2024-05-26,Speaker,South,Charlie,4,1131.01,4524.04
2024-05-26,Speaker,North,Frank,19,316.99,6022.81
2024-05-26,Phone,Central,Frank,12,1631.68,19580.16
2024-05-26,Laptop,North,Grace,12,1429.73,17156.760000000002
2024-05-27,Keyboard,Central,Bob,8,751.67,6013.36
2024-05-27,Monitor,West,Alice,14,1610.8,22551.2
2024-05-27,Monitor,North,Bob,12,1152.67,13832.04
2024-05-27,Tablet,Central,Eve,15,1868.6,28029.0
2024-05-27,Laptop,South,Bob,17,1496.64,25442.88
2024-05-28,Headphones,North,Alice,4,412.23,1648.92
2024-05-28,Mouse,North,Alice,5,1354.94,6774.700000000001
2024-05-28,Keyboard,South,Henry,3,1874.35,5623.049999999999
2024-05-28,Monitor,West,Grace,7,1844.56,12911.92
2024-05-28,Phone,West,Charlie,2,1008.38,2016.76
2024-05-28,Tablet,West,Alice,2,712.16,1424.32
2024-05-28,Keyboard,South,Grace,10,1255.14,12551.400000000001
2024-05-29,Speaker,North,Frank,7,1955.18,13686.26
2024-05-29,Speaker,North,Bob,18,696.97,12545.460000000001
2024-05-29,Laptop,North,Eve,1,1521.46,1521.46
2024-05-29,Speaker,North,Charlie,8,853.25,6826.0
2024-05-29,Mouse,North,Grace,14,1240.1,17361.399999999998
2024-05-29,Speaker,Central,Charlie,5,1392.77,6963.85
2024-05-29,Laptop,East,Frank,2,1295.49,2590.98
2024-05-29,Phone,Central,Charlie,8,1972.05,15776.4
2024-05-30,Laptop,North,Bob,12,1826.59,21919.079999999998
2024-05-30,Mouse,Central,Alice,12,618.39,7420.68
2024-05-30,Mouse,South,Alice,14,1673.33,23426.62
2024-05-30,Monitor,North,Grace,8,1562.35,12498.8
2024-05-30,Keyboard,South,Eve,1,816.14,816.14
2024-05-30,Laptop,East,Alice,1,1754.83,1754.83
2024-05-30,Laptop,West,Eve,10,1795.54,17955.4
2024-05-30,Mouse,North,Frank,5,1149.59,5747.95
2024-05-30,Tablet,North,Diana,6,1571.4,9428.400000000001
2024-05-30,Speaker,West,Henry,1,1198.5,1198.5
2024-05-31,Phone,North,Bob,4,1392.77,5571.08
2024-05-31,Laptop,South,Bob,15,921.22,13818.300000000001
2024-05-31,Headphones,North,Charlie,18,694.06,12493.079999999998
2024-05-31,Tablet,Central,Henry,13,538.48,7000.24
2024-05-31,Headphones,North,Grace,15,1619.16,24287.4
2024-05-31,Laptop,West,Henry,18,1423.31,25619.579999999998
2024-05-31,Laptop,West,Diana,6,1730.72,10384.32
2024-05-31,Phone,North,Diana,6,1246.52,7479.12
2024-05-31,Speaker,North,Diana,14,336.37,4709.18
2024-05-31,Laptop,South,Grace,4,886.89,3547.56
2024-05-31,Keyboard,North,Eve,12,882.95,10595.400000000001
2024-05-31,Monitor,Central,Frank,2,603.64,1207.28
2024-06-01,Mouse,West,Charlie,8,292.11,2336.88
2024-06-01,Speaker,Central,Bob,18,1935.88,34845.840000000004
2024-06-01,Headphones,North,Frank,15,1714.84,25722.6
2024-06-01,Monitor,North,Bob,3,1054.98,3164.94
2024-06-01,Speaker,Central,Henry,6,1387.85,8327.099999999999
2024-06-01,Tablet,North,Charlie,9,1275.17,11476.53
2024-06-02,Keyboard,Central,Frank,15,813.91,12208.65
2024-06-02,Tablet,East,Grace,5,791.21,3956.05
2024-06-02,Speaker,East,Alice,1,1452.58,1452.58
2024-06-02,Tablet,East,Frank,16,1722.96,27567.36
2024-06-02,Mouse,North,Grace,11,268.61,2954.71
2024-06-02,Speaker,East,Diana,11,360.95,3970.45
2024-06-02,Tablet,West,Charlie,4,140.6,562.4
2024-06-03,Monitor,Central,Eve,12,268.79,3225.4800000000005
2024-06-03,Mouse,South,Eve,2,1096.41,2192.82
2024-06-03,Laptop,North,Grace,16,1925.85,30813.6
2024-06-03,Headphones,South,Diana,10,1559.89,15598.900000000001
2024-06-03,Headphones,North,Alice,2,1221.07,2442.14
2024-06-03,Mouse,West,Henry,8,1353.6,10828.8
2024-06-03,Phone,North,Charlie,5,754.07,3770.3500000000004
2024-06-03,Speaker,Central,Frank,14,1728.56,24199.84
2024-06-03,Monitor,East,Henry,13,1432.27,18619.51
2024-06-03,Mouse,Central,Frank,19,1872.03,35568.57
2024-06-04,Laptop,West,Henry,15,1418.42,21276.300000000003
2024-06-04,Laptop,North,Diana,6,1278.68,7672.08
2024-06-04,Keyboard,West,Bob,7,242.1,1694.7
2024-06-04,Tablet,East,Alice,6,962.27,5773.62
2024-06-04,Speaker,East,Bob,13,770.73,10019.49
2024-06-04,Keyboard,East,Bob,8,862.53,6900.24
2024-06-04,Headphones,West,Frank,10,142.72,1427.2
2024-06-05,Speaker,Central,Alice,6,1119.84,6719.039999999999
2024-06-05,Phone,West,Frank,7,279.64,1957.48
2024-06-05,Laptop,West,Charlie,2,344.21,688.42
2024-06-06,Speaker,East,Grace,19,732.81,13923.39
2024-06-06,Monitor,North,Frank,17,665.42,11312.14
2024-06-06,Speaker,South,Henry,6,818.77,4912.62
2024-06-06,Speaker,Central,Charlie,19,124.0,2356.0
2024-06-06,Monitor,Central,Bob,4,625.5,2502.0
2024-06-06,Speaker,West,Eve,10,1968.75,19687.5
2024-06-07,Phone,South,Eve,9,1212.39,10911.51
2024-06-07,Keyboard,South,Eve,12,422.39,5068.68
2024-06-07,Keyboard,Central,Frank,14,1385.11,19391.539999999997
2024-06-07,Tablet,West,Bob,19,1690.37,32117.03
2024-06-07,Monitor,Central,Grace,7,569.61,3987.27
2024-06-07,Keyboard,East,Charlie,8,1872.48,14979.84
2024-06-07,Mouse,South,Frank,10,1894.19,18941.9
2024-06-07,Keyboard,Central,Bob,11,1880.01,20680.11
2024-06-08,Phone,South,Eve,16,1074.8,17196.8
2024-06-08,Mouse,West,Frank,8,1168.08,9344.64
2024-06-08,Mouse,Central,Bob,13,1698.5,22080.5
2024-06-08,Headphones,West,Bob,1,255.95,255.95
2024-06-08,Tablet,Central,Eve,19,1359.75,25835.25
2024-06-08,Monitor,South,Eve,4,474.76,1899.04
2024-06-08,Monitor,Central,Frank,19,1997.94,37960.86
2024-06-08,Keyboard,North,Eve,12,1145.54,13746.48
2024-06-09,Keyboard,Central,Alice,13,763.45,9924.85
2024-06-09,Keyboard,West,Diana,15,449.15,6737.25
2024-06-09,Tablet,North,Henry,17,338.95,5762.15
2024-06-09,Speaker,West,Frank,14,296.73,4154.22
2024-06-09,Monitor,North,Charlie,13,852.72,11085.36
2024-06-09,Monitor,West,Diana,2,1396.91,2793.82
2024-06-09,Monitor,North,Bob,18,1600.04,28800.72
2024-06-09,Monitor,South,Frank,13,1236.4,16073.2
2024-06-09,Monitor,East,Charlie,1,718.63,718.63
2024-06-09,Tablet,North,Bob,18,494.23,8896.14
2024-06-09,Phone,West,Alice,6,588.17,3529.0199999999995
2024-06-10,Keyboard,West,Henry,11,157.99,1737.89
2024-06-10,Headphones,Central,Grace,12,1884.46,22613.52
2024-06-10,Monitor,North,Grace,10,765.45,7654.5
2024-06-10,Mouse,North,Bob,9,520.01,4680.09
2024-06-11,Speaker,Central,Eve,18,1427.44,25693.920000000002
2024-06-11,Phone,East,Grace,9,1827.57,16448.13
2024-06-11,Keyboard,East,Bob,15,1213.74,18206.1
2024-06-11,Headphones,North,Diana,17,670.11,11391.87
2024-06-11,Headphones,West,Diana,8,85.78,686.24
2024-06-11,Mouse,Central,Bob,9,397.67,3579.03
2024-06-12,Laptop,West,Alice,7,587.51,4112.57
2024-06-12,Phone,South,Grace,8,1576.66,12613.28
2024-06-12,Mouse,South,Grace,14,709.52,9933.279999999999
2024-06-12,Monitor,North,Eve,13,1403.74,18248.62
2024-06-12,Monitor,Central,Diana,6,1587.0,9522.0
2024-06-12,Keyboard,West,Diana,3,529.84,1589.52
2024-06-13,Keyboard,West,Bob,5,1577.37,7886.849999999999
2024-06-13,Speaker,North,Eve,15,1533.96,23009.4
2024-06-13,Laptop,North,Grace,7,862.16,6035.12
2024-06-14,Headphones,Central,Charlie,13,1043.33,13563.289999999999
2024-06-14,Laptop,North,Henry,15,905.73,13585.95
2024-06-14,Mouse,Central,Frank,15,164.33,2464.9500000000003
2024-06-15,Headphones,Central,Grace,5,1674.8,8374.0
2024-06-15,Monitor,West,Diana,19,1533.88,29143.72
2024-06-15,Monitor,South,Grace,8,1801.63,14413.04
2024-06-15,Keyboard,South,Bob,8,425.41,3403.28
2024-06-15,Monitor,East,Diana,2,1455.32,2910.64
2024-06-15,Tablet,West,Bob,10,1327.75,13277.5
2024-06-15,Phone,South,Diana,3,778.78,2336.34
2024-06-15,Headphones,South,Eve,13,1684.97,21904.61
2024-06-16,Phone,West,Charlie,3,1171.08,3513.24
2024-06-16,Monitor,East,Henry,8,1618.37,12946.96
2024-06-16,Phone,Central,Bob,13,1692.93,22008.09
2024-06-16,Laptop,East,Eve,3,64.47,193.41
2024-06-16,Keyboard,East,Grace,5,202.34,1011.7
2024-06-16,Keyboard,East,Diana,5,1436.85,7184.25
2024-06-16,Mouse,East,Diana,8,1432.03,11456.24
2024-06-16,Monitor,Central,Grace,17,1947.21,33102.57
2024-06-17,Tablet,North,Eve,6,1491.71,8950.26
2024-06-17,Monitor,North,Diana,7,1182.11,8274.769999999999
2024-06-17,Tablet,South,Henry,14,1171.42,16399.88
2024-06-17,Headphones,North,Bob,10,1334.95,13349.5
2024-06-18,Speaker,North,Grace,4,415.68,1662.72
2024-06-18,Tablet,East,Henry,18,804.57,14482.26
2024-06-18,Keyboard,East,Frank,17,1422.37,24180.289999999997
2024-06-19,Tablet,Central,Frank,15,1827.22,27408.3
